LIDNUM,LAT,LONG,TIMEUNIT,NUMBER OF FIRST OCCURRENCES,NUMBER OF LAST OCCURRENCES,NUMBER OF OCCURRENCES,PROPORTION OF FIRST OCCURRENCES,PROPORTION OF LAST OCCURRENCES
11066,35.66722199999999,-105.964444,MN15,3.0,0.0,3.0,1.0,0.0
11067,35.66722199999999,-105.964444,MN17,0.0,1.0,3.0,0.0,0.3333333333333333
11068,32.16667,-106.8333,MQ18,2.0,11.0,13.0,0.15384615384615385,0.8461538461538461
11069,35.66722199999999,-105.964444,MQ18,4.0,7.0,9.0,0.4444444444444444,0.7777777777777778
11070,35.66722199999999,-105.964444,MQ18,1.0,3.0,3.0,0.3333333333333333,1.0
11071,35.66722199999999,-105.964444,MN17,1.0,1.0,1.0,1.0,1.0
11072,33.25,-107.25,MN17,0.0,1.0,3.0,0.0,0.3333333333333333
11073,35.66722199999999,-105.964444,MN15,0.0,0.0,1.0,0.0,0.0
11074,35.66722199999999,-105.964444,MN15,3.0,0.0,4.0,0.75,0.0
11075,35.66722199999999,-105.964444,MN15,5.0,0.0,8.0,0.625,0.0
11076,29.81185,-103.2517,old,6.0,6.0,6.0,1.0,1.0
11077,29.81185,-103.2517,old,17.0,17.0,17.0,1.0,1.0
11078,29.81185,-103.2517,old,15.0,15.0,15.0,1.0,1.0
11079,29.81185,-103.2517,old,3.0,3.0,3.0,1.0,1.0
11080,29.81185,-103.2517,old,3.0,3.0,3.0,1.0,1.0
11082,30.267222,-97.763889,old,4.0,4.0,4.0,1.0,1.0
11083,30.267222,-97.763889,old,1.0,1.0,1.0,1.0,1.0
11084,30.267222,-97.763889,old,6.0,6.0,6.0,1.0,1.0
11085,30.267222,-97.763889,old,2.0,2.0,2.0,1.0,1.0
11086,27.56,-99.4333,old,16.0,15.0,16.0,1.0,0.9375
11087,29.81185,-103.2517,old,25.0,24.0,25.0,1.0,0.96
11088,30.267222,-97.763889,old,2.0,2.0,2.0,1.0,1.0
11089,29.81185,-103.2517,old,17.0,16.0,17.0,1.0,0.9411764705882353
11090,30.267222,-97.763889,old,11.0,11.0,11.0,1.0,1.0
11091,30.267222,-97.763889,old,2.0,2.0,2.0,1.0,1.0
11092,30.267222,-97.763889,old,6.0,6.0,6.0,1.0,1.0
11093,29.561389,-104.366389,old,13.0,13.0,13.0,1.0,1.0
11094,29.561389,-104.366389,old,38.0,38.0,38.0,1.0,1.0
11095,29.561389,-104.366389,old,21.0,21.0,21.0,1.0,1.0
11096,29.561389,-104.366389,old,25.0,24.0,25.0,1.0,0.96
11097,29.561389,-104.366389,old,9.0,9.0,9.0,1.0,1.0
11098,30.267222,-97.763889,old,1.0,1.0,1.0,1.0,1.0
11099,29.16666667,-103.5,MN2,13.0,6.0,14.0,0.9285714285714286,0.42857142857142855
11100,29.329167,-104.032222,MN2,5.0,4.0,5.0,1.0,0.8
11101,30.267222,-97.763889,MN7-8,1.0,0.0,3.0,0.3333333333333333,0.0
11102,30.267222,-97.763889,MN7-8,2.0,0.0,4.0,0.5,0.0
11103,29.2775,-103.053611,MN11,1.0,2.0,4.0,0.25,0.5
11104,33.420833,-101.474722,MN12,1.0,0.0,3.0,0.3333333333333333,0.0
11105,30.267222,-97.763889,MN13,0.0,4.0,4.0,0.0,1.0
11106,30.267222,-97.763889,MN17,4.0,9.0,11.0,0.36363636363636365,0.8181818181818182
10959,33.448457,-112.073844,MN3,1.0,1.0,1.0,1.0,1.0
11107,30.75,-105.0,MN17,2.0,5.0,10.0,0.2,0.5
11108,21.0,-101.0,old,3.0,3.0,3.0,1.0,1.0
11109,29.0,-105.0,old,7.0,7.0,7.0,1.0,1.0
11110,28.0,-110.0,MN3,1.0,1.0,1.0,1.0,1.0
11111,30.0,-111.16666,MN4,1.0,1.0,1.0,1.0,1.0
11112,21.0,-101.0,MN3,2.0,2.0,4.0,0.5,0.5
11113,20.478333,-98.863611,MN11,2.0,0.0,3.0,0.6666666666666666,0.0
11114,20.478333,-98.863611,MN12,0.0,0.0,2.0,0.0,0.0
11115,20.478333,-98.863611,MN16,0.0,0.0,1.0,0.0,0.0
11117,20.6,-100.3833333,MN11,2.0,0.0,2.0,1.0,0.0
11118,20.6,-100.3833333,MN13,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
11121,21.0,-98.0,MN13,0.0,0.0,1.0,0.0,0.0
11122,20.478333,-98.863611,MN13,1.0,1.0,2.0,0.5,0.5
11123,28.63,-106.08,MN13,1.0,2.0,2.0,0.5,1.0
11124,20.478333,-98.863611,MN15,0.0,1.0,1.0,0.0,1.0
11125,21.018889,-101.262778,MN15,1.0,4.0,4.0,0.25,1.0
11126,21.08333333,-100.6833333,MN13,3.0,5.0,12.0,0.25,0.4166666666666667
11127,21.08333333,-100.6833333,MN13,4.0,2.0,8.0,0.5,0.25
11128,21.08333333,-100.6833333,MN15,2.0,1.0,2.0,1.0,0.5
11129,20.56666,-103.676389,MN13,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
11130,20.56666,-103.676389,MN13,1.0,2.0,4.0,0.25,0.5
11131,20.56666,-103.676389,MQ18,0.0,1.0,1.0,0.0,1.0
11132,20.56666,-103.676389,MN13,0.0,1.0,1.0,0.0,1.0
11133,21.01666667,-100.7833333,MN13,1.0,0.0,1.0,1.0,0.0
11134,19.43333,-99.133333,MN13,3.0,0.0,4.0,0.75,0.0
10960,34.32,-112.498333,MN9,6.0,1.0,6.0,1.0,0.16666666666666666
11135,28.5,-108.25,MN13,16.0,10.0,28.0,0.5714285714285714,0.35714285714285715
11137,20.56666,-103.676389,MN13,0.0,1.0,1.0,0.0,1.0
11139,20.56666,-103.676389,MQ18,0.0,1.0,1.0,0.0,1.0
11140,28.25,-108.0,MN15,2.0,4.0,4.0,0.5,1.0
11141,28.75,-108.25,MN15,2.0,9.0,11.0,0.18181818181818182,0.8181818181818182
11142,28.0,-107.25,MN15,4.0,0.0,4.0,1.0,0.0
11143,20.56666,-103.676389,MN16,0.0,0.0,1.0,0.0,0.0
11144,21.0,-101.0,MN15,4.0,4.0,7.0,0.5714285714285714,0.5714285714285714
11145,20.478333,-98.863611,MN16,0.0,0.0,1.0,0.0,0.0
11146,21.018889,-101.262778,MN13,0.0,0.0,1.0,0.0,0.0
11147,21.01666667,-100.7833333,MN16,2.0,4.0,9.0,0.2222222222222222,0.4444444444444444
11148,19.43333,-99.133333,MN15,1.0,0.0,1.0,1.0,0.0
11149,19.43333,-99.133333,MN17,0.0,0.0,1.0,0.0,0.0
11150,29.646111,-110.868889,MN17,0.0,0.0,2.0,0.0,0.0
11151,21.8833333,-102.3,MN17,2.0,0.0,2.0,1.0,0.0
10963,34.613611,-113.535833,MN13,5.0,12.0,18.0,0.2777777777777778,0.6666666666666666
11153,35.643333,-101.905,MN9,11.0,13.0,27.0,0.4074074074074074,0.48148148148148145
11154,30.267222,-97.763889,MN9,0.0,0.0,1.0,0.0,0.0
11155,36.094444,-99.928333,MN11,3.0,1.0,8.0,0.375,0.125
11156,35.683611,-102.329722,MN11,11.0,1.0,19.0,0.5789473684210527,0.05263157894736842
11157,35.993333,-100.588333,MN13,1.0,19.0,23.0,0.043478260869565216,0.8260869565217391
11158,35.4823,-97.5352,MN13,2.0,2.0,4.0,0.5,0.5
11159,32.518611,-96.380833,MN15,35.0,19.0,46.0,0.7608695652173914,0.41304347826086957
11160,35.4,-102.6,MN15,4.0,0.0,4.0,1.0,0.0
11161,34.97,-101.9,MN17,4.0,19.0,30.0,0.13333333333333333,0.6333333333333333
11162,35.065833000000005,-100.909722,MN9,12.0,14.0,33.0,0.36363636363636365,0.42424242424242425
11163,35.105,-100.739444,MN9,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
11164,36.23388900000001,-100.096389,MN12,2.0,7.0,18.0,0.1111111111111111,0.3888888888888889
11165,35.733056,-100.523611,MN12,12.0,6.0,32.0,0.375,0.1875
11166,34.9625,-101.1925,MN13,0.0,7.0,9.0,0.0,0.7777777777777778
11167,34.952778,-101.494722,MN13,13.0,8.0,19.0,0.6842105263157895,0.42105263157894735
11168,29.910577000000004,-95.060882,MN17,6.0,20.0,28.0,0.21428571428571427,0.7142857142857143
23104,42.333,22.667,MN3,1.0,0.0,1.0,1.0,0.0
23861,-27.033,15.1,MN3,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333
20590,39.8,22.633000000000006,MN14,2.0,4.0,7.0,0.2857142857142857,0.5714285714285714
24642,41.252777777777794,23.7817,MN14,0.0,0.0,2.0,0.0,0.0
24889,41.2528,23.7817,MN15,1.0,1.0,5.0,0.2,0.2
28079,37.183333333333294,15.183333333333302,MQ18,0.0,1.0,1.0,0.0,1.0
23154,49.833,8.0,MN9,0.0,0.0,1.0,0.0,0.0
26931,-29.683333333333298,17.85,MQ18,1.0,2.0,2.0,0.5,1.0
27430,47.4058542,0.330477,MN3,0.0,1.0,2.0,0.0,0.5
27431,47.4058542,0.330477,MN5,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
23123,43.333,0.833,MN9,0.0,0.0,1.0,0.0,0.0
20099,43.07,0.44,MN7-8,1.0,0.0,2.0,0.5,0.0
23100,47.0,15.0,MN9,0.0,0.0,1.0,0.0,0.0
23083,46.5333333333333,14.166666666666698,MN5,0.0,0.0,2.0,0.0,0.0
27884,47.1375,15.348611111111099,MN7-8,6.0,4.0,9.0,0.6666666666666666,0.4444444444444444
20278,46.8,14.9,MN7-8,1.0,1.0,4.0,0.25,0.25
21215,46.667,14.133,MN5,1.0,0.0,2.0,0.5,0.0
21199,47.73,30.05,MN15,0.0,0.0,2.0,0.0,0.0
24066,45.7,24.5,MQ19,0.0,1.0,2.0,0.0,0.5
21247,47.0,28.85,MN9,1.0,0.0,1.0,1.0,0.0
20242,48.4,10.967,MN6,0.0,6.0,26.0,0.0,0.23076923076923078
23146,48.0,11.0,MN5,0.0,0.0,2.0,0.0,0.0
21196,45.0,42.1,MN15,1.0,3.0,6.0,0.16666666666666666,0.5
21200,47.55,29.55,MN15,0.0,0.0,1.0,0.0,0.0
27455,44.05222222222221,0.25333333333333297,MN6,0.0,1.0,9.0,0.0,0.1111111111111111
27168,44.0525,0.25333333333333297,MN3,9.0,0.0,20.0,0.45,0.0
27450,44.05222222222221,0.25333333333333297,MN3,7.0,0.0,19.0,0.3684210526315789,0.0
27389,44.05222222222221,0.25333333333333297,MN4,0.0,6.0,16.0,0.0,0.375
27451,44.05222222222221,0.25333333333333297,MN4,0.0,4.0,12.0,0.0,0.3333333333333333
27390,44.05222222222221,0.25333333333333297,MN4,0.0,4.0,13.0,0.0,0.3076923076923077
27452,44.05222222222221,0.25333333333333297,MN4,0.0,1.0,9.0,0.0,0.1111111111111111
27453,44.05222222222221,0.25333333333333297,MN4,1.0,0.0,8.0,0.125,0.0
27392,44.05222222222221,0.25333333333333297,MN4,1.0,1.0,11.0,0.09090909090909091,0.09090909090909091
27169,44.0525,0.25333333333333297,MN3,7.0,0.0,17.0,0.4117647058823529,0.0
20274,47.65,8.85,MN6,0.0,0.0,1.0,0.0,0.0
20120,48.82694444444451,10.6227777777778,MN6,1.0,3.0,13.0,0.07692307692307693,0.23076923076923078
20001,48.6864,10.0622,MN7-8,5.0,18.0,55.0,0.09090909090909091,0.32727272727272727
28660,48.6864,10.0622,MQ19,0.0,9.0,10.0,0.0,0.9
28676,48.97,9.28,MQ19,1.0,10.0,12.0,0.08333333333333333,0.8333333333333334
23135,48.833,12.833,MN3,1.0,0.0,1.0,1.0,0.0
23867,-26.083,27.767,MN15,45.0,1.0,46.0,0.9782608695652174,0.021739130434782608
26932,-26.0833333333333,27.766666666666694,MN15,4.0,0.0,6.0,0.6666666666666666,0.0
26933,-26.0833333333333,27.766666666666694,MN16,13.0,15.0,49.0,0.2653061224489796,0.30612244897959184
21312,48.3,14.383,MN5,0.0,0.0,1.0,0.0,0.0
24579,48.0514,16.6708,MN9,2.0,0.0,4.0,0.5,0.0
21468,49.267,13.9,MN5,4.0,0.0,9.0,0.4444444444444444,0.0
28668,49.2,16.6,MQ19,1.0,16.0,17.0,0.058823529411764705,0.9411764705882353
24589,48.45,16.0833,MN15,1.0,0.0,4.0,0.25,0.0
20445,48.45,15.6,MN10,0.0,0.0,3.0,0.0,0.0
21950,47.883,18.433,MN16,0.0,1.0,6.0,0.0,0.16666666666666666
24897,42.8333,23.0833,MN11,0.0,0.0,2.0,0.0,0.0
24898,42.8333,23.1,MN11,1.0,0.0,2.0,0.5,0.0
21281,48.5969444444444,9.9133,MN3,11.0,2.0,19.0,0.5789473684210527,0.10526315789473684
24337,47.0067,22.3119,MN6,1.0,0.0,5.0,0.2,0.0
24338,47.0067,22.3119,MN7-8,0.0,1.0,9.0,0.0,0.1111111111111111
20491,41.33,2.07,MN9,4.0,0.0,11.0,0.36363636363636365,0.0
20116,49.9,14.067,MN9,13.0,6.0,31.0,0.41935483870967744,0.1935483870967742
21469,47.667,1.467,MN5,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666
20676,45.5,25.5,MN15,2.0,1.0,4.0,0.5,0.25
20456,47.0,17.3,MN9,13.0,7.0,17.0,0.7647058823529411,0.4117647058823529
26573,41.2,41.75,old,7.0,7.0,7.0,1.0,1.0
26484,43.4147222222222,113.118333333333,MN6,3.0,0.0,7.0,0.42857142857142855,0.0
24106,36.5,118.0833,MQ18,4.0,9.0,11.0,0.36363636363636365,0.8181818181818182
24107,36.5,118.0833,MQ18,4.0,5.0,6.0,0.6666666666666666,0.8333333333333334
24108,36.5,118.0833,MQ18,3.0,2.0,3.0,1.0,0.6666666666666666
26425,46.4083333333333,88.47194444444439,MN2,6.0,6.0,8.0,0.75,0.75
27066,46.6666666666667,88.4722222222222,old,4.0,3.0,4.0,1.0,0.75
27002,27.8666666666667,82.8333333333333,MN14,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
27003,27.8833333333333,82.8333333333333,MN16,0.0,0.0,2.0,0.0,0.0
28678,50.98,11.35,MQ19,4.0,25.0,27.0,0.14814814814814814,0.9259259259259259
27134,36.69472222222221,137.198611111111,MN3,1.0,1.0,1.0,1.0,1.0
21171,46.38,29.6,MN15,1.0,2.0,2.0,0.5,1.0
24208,51.4458,0.3103,MQ19,2.0,16.0,19.0,0.10526315789473684,0.8421052631578947
24281,52.7142,0.9867,MQ19,0.0,3.0,6.0,0.0,0.5
23864,-26.083,27.767,MQ18,0.0,24.0,39.0,0.0,0.6153846153846154
26913,-26.0833333333333,27.766666666666694,MQ18,4.0,15.0,28.0,0.14285714285714285,0.5357142857142857
26914,-26.0833333333333,27.766666666666694,MQ18,5.0,16.0,28.0,0.17857142857142858,0.5714285714285714
26915,-26.08361111111109,27.766666666666694,MQ18,10.0,27.0,40.0,0.25,0.675
26916,-26.0833333333333,27.7669444444444,MQ18,8.0,20.0,33.0,0.24242424242424243,0.6060606060606061
20338,47.4,19.02,MN7-8,0.0,0.0,1.0,0.0,0.0
23160,47.833,19.667,MN6,0.0,0.0,1.0,0.0,0.0
26775,45.4491666666667,101.271666666667,old,3.0,3.0,3.0,1.0,1.0
26774,45.4188888888889,101.26222222222201,old,4.0,4.0,4.0,1.0,1.0
26778,45.3858333333333,101.243333333333,old,8.0,7.0,8.0,1.0,0.875
24384,0.0672,36.0333,MN15,0.0,1.0,1.0,0.0,1.0
24067,9.2383,117.9936,MQ19,0.0,0.0,1.0,0.0,0.0
22630,34.683,-1.467,MN10,0.0,2.0,4.0,0.0,0.5
22909,53.18944444444441,107.56555555555599,MN3,4.0,2.0,4.0,1.0,0.5
21081,47.233611111111095,8.840277777777779,MN4,8.0,2.0,16.0,0.5,0.125
21455,47.65,9.117,MN6,0.0,0.0,1.0,0.0,0.0
20640,34.35,69.4166666666667,MN11,1.0,0.0,3.0,0.3333333333333333,0.0
27133,37.04416666666671,140.89638888888902,MN3,1.0,1.0,1.0,1.0,1.0
27132,37.0438888888889,140.89666666666702,MN3,1.0,1.0,1.0,1.0,1.0
24220,43.4147,113.1183,MN6,8.0,1.0,13.0,0.6153846153846154,0.07692307692307693
27533,41.6502556,1.1668277,old,1.0,1.0,1.0,1.0,1.0
24040,19.75,103.1667,MQ18,16.0,6.0,19.0,0.8421052631578947,0.3157894736842105
27298,19.8408333333333,102.629444444444,MQ18,25.0,15.0,30.0,0.8333333333333334,0.5
27974,10.98,78.49222222222221,MQ18,3.0,3.0,3.0,1.0,1.0
20855,38.317,23.533,MN11,1.0,0.0,4.0,0.25,0.0
27575,-8.5306,120.443611111111,MQ18,1.0,1.0,1.0,1.0,1.0
24119,32.9167,101.7,MQ19,1.0,3.0,3.0,0.3333333333333333,1.0
20821,39.0,67.45,MN15,0.0,1.0,1.0,0.0,1.0
21156,47.0,30.9,MN15,0.0,1.0,1.0,0.0,1.0
26925,22.6666666666667,-3.96666666666667,MQ18,0.0,0.0,1.0,0.0,0.0
20446,46.5,29.0,MN12,8.0,11.0,39.0,0.20512820512820512,0.28205128205128205
27111,51.7313888888889,94.4172222222222,MN12,2.0,2.0,3.0,0.6666666666666666,0.6666666666666666
20039,41.9027715,-1.7254,MN5,4.0,4.0,17.0,0.23529411764705882,0.23529411764705882
27152,41.9031761,-1.7256178,MN6,0.0,0.0,4.0,0.0,0.0
27153,41.9031761,-1.7256178,MN6,0.0,1.0,7.0,0.0,0.14285714285714285
27154,41.9031761,-1.7256178,MN6,0.0,1.0,7.0,0.0,0.14285714285714285
21256,47.283,85.26700000000002,MN12,0.0,1.0,1.0,0.0,1.0
20319,47.4,18.27,MN12,1.0,2.0,2.0,0.5,1.0
23036,23.933000000000003,53.683,MN13,0.0,0.0,1.0,0.0,0.0
28695,-21.51,-64.7,MQ19,52.0,53.0,53.0,0.9811320754716981,1.0
20875,45.4,32.667,MQ18,10.0,5.0,15.0,0.6666666666666666,0.3333333333333333
28071,42.31666666666671,11.2,MQ18,0.0,0.0,1.0,0.0,0.0
27534,41.6468598,1.1392149,old,6.0,5.0,6.0,1.0,0.8333333333333334
27683,9.241,118.162,MQ19,0.0,10.0,14.0,0.0,0.7142857142857143
27309,46.9647493,22.1345036,MN7-8,0.0,2.0,7.0,0.0,0.2857142857142857
21183,43.3,45.7,MQ18,0.0,0.0,1.0,0.0,0.0
20812,39.967,67.2,MN15,0.0,1.0,1.0,0.0,1.0
23599,38.494,34.943000000000005,MN13,0.0,2.0,3.0,0.0,0.6666666666666666
26783,45.3055555555556,101.633333333333,old,2.0,2.0,2.0,1.0,1.0
27098,42.0,101.0,MN15,0.0,1.0,1.0,0.0,1.0
27008,30.75,76.8333333333333,MN16,24.0,24.0,34.0,0.7058823529411765,0.7058823529411765
23865,-27.517,24.767,MN17,15.0,17.0,26.0,0.5769230769230769,0.6538461538461539
21577,46.717,21.85,MN7-8,1.0,1.0,1.0,1.0,1.0
20075,47.7,1.45,MN4,3.0,1.0,6.0,0.5,0.16666666666666666
23935,27.417,39.033,MN5,0.0,0.0,1.0,0.0,0.0
24872,19.9642,95.1436,MN11,1.0,0.0,2.0,0.5,0.0
21771,51.35,6.1667,MN17,4.0,8.0,32.0,0.125,0.25
21121,48.3711111111111,16.351944444444403,MN4,9.0,1.0,16.0,0.5625,0.0625
21122,48.3711111111111,16.351944444444403,MN4,3.0,0.0,7.0,0.42857142857142855,0.0
27788,47.4280555555556,8.87694444444445,MN6,0.0,0.0,4.0,0.0,0.0
23107,42.667,23.0,MN9,0.0,0.0,1.0,0.0,0.0
20109,41.567,2.0,MN10,8.0,12.0,39.0,0.20512820512820512,0.3076923076923077
20704,42.617,2.767,MN14,3.0,2.0,5.0,0.6,0.4
28072,44.9833333333333,7.7,MQ18,0.0,0.0,1.0,0.0,0.0
20496,42.367,1.45,MN9,2.0,2.0,14.0,0.14285714285714285,0.14285714285714285
23195,15.0,102.333,MN7-8,0.0,1.0,1.0,0.0,1.0
23196,15.0,102.333,MN13,1.0,1.0,2.0,0.5,0.5
20245,48.667,13.0,MN7-8,0.0,0.0,1.0,0.0,0.0
23074,48.05,16.283,MN10,0.0,0.0,1.0,0.0,0.0
24044,21.9833,106.483333333333,MQ18,14.0,1.0,17.0,0.8235294117647058,0.058823529411764705
24041,21.95,106.5,MQ18,19.0,5.0,22.0,0.8636363636363636,0.22727272727272727
24043,20.25,105.166666666667,MQ18,20.0,3.0,23.0,0.8695652173913043,0.13043478260869565
20243,48.3,11.5,MN6,0.0,4.0,16.0,0.0,0.25
24938,41.2877777777778,23.364166666666694,MN12,0.0,1.0,15.0,0.0,0.06666666666666667
28459,44.56263920000001,-124.0568636,MN1,1.0,1.0,1.0,1.0,1.0
26961,33.5666666666667,-7.55194444444445,MQ19,4.0,8.0,8.0,0.5,1.0
26962,33.5666666666667,-7.5516666666666685,MQ18,9.0,1.0,18.0,0.5,0.05555555555555555
26960,33.5666666666667,-7.551388888888893,MQ18,5.0,0.0,6.0,0.8333333333333334,0.0
24287,52.3119,1.5494,MQ18,3.0,6.0,6.0,0.5,1.0
27246,16.8758333333333,100.993055555556,MQ18,6.0,3.0,7.0,0.8571428571428571,0.42857142857142855
24047,16.35,101.833333333333,MQ18,46.0,27.0,50.0,0.92,0.54
23031,24.15,53.0,MN13,0.0,3.0,5.0,0.0,0.6
20129,38.315,26.133000000000006,MN5,0.0,1.0,4.0,0.0,0.25
20843,38.315,26.134,MN5,6.0,4.0,6.0,1.0,0.6666666666666666
24874,38.315,26.1339,MN5,0.0,1.0,3.0,0.0,0.3333333333333333
28319,31.56527777777778,79.84805555555555,MN15,5.0,4.0,5.0,1.0,0.8
27064,46.6736111111111,88.48194444444441,old,14.0,10.0,14.0,1.0,0.7142857142857143
27065,46.6694444444444,88.4722222222222,old,4.0,3.0,4.0,1.0,0.75
26963,31.0833333333333,-8.0,MQ19,6.0,27.0,27.0,0.2222222222222222,1.0
20345,47.0,17.8,MN11,0.0,0.0,1.0,0.0,0.0
20880,46.85,35.3,MQ19,1.0,9.0,11.0,0.09090909090909091,0.8181818181818182
20893,46.85,35.317,MQ19,1.0,10.0,10.0,0.1,1.0
20871,46.733,31.4,MQ18,10.0,9.0,18.0,0.5555555555555556,0.5
23493,39.024,34.25,MN10,0.0,0.0,1.0,0.0,0.0
21169,48.6,28.9,MN15,0.0,2.0,2.0,0.0,1.0
21163,47.9,29.4,MN15,1.0,0.0,3.0,0.3333333333333333,0.0
27023,28.0,82.5083333333333,MN10,0.0,2.0,2.0,0.0,1.0
27838,-26.193997,152.000821,old,4.0,4.0,4.0,1.0,1.0
28686,-35.0,-70.4,old,23.0,23.0,23.0,1.0,1.0
23161,47.667,18.833,MN6,0.0,0.0,1.0,0.0,0.0
21150,46.83,29.6,MN10,0.0,0.0,4.0,0.0,0.0
20290,41.716,21.776,MN13,0.0,10.0,10.0,0.0,1.0
28682,-18.012777777777778,-65.4063888888889,old,20.0,20.0,20.0,1.0,1.0
27266,-7.39972222222222,110.633055555556,MQ18,0.0,3.0,3.0,0.0,1.0
27985,0.7183333333333329,114.98388888888901,MN15,2.0,0.0,3.0,0.6666666666666666,0.0
28266,48.4166667,17.3333333,MQ19,0.0,1.0,1.0,0.0,1.0
24291,48.03777777777778,9.829722222222221,MN5,0.0,0.0,1.0,0.0,0.0
21080,47.25277777777779,8.77833333333333,MN5,2.0,2.0,16.0,0.125,0.125
27789,47.4147222222222,8.50277777777778,MN5,1.0,0.0,7.0,0.14285714285714285,0.0
27135,36.6944444444444,137.198888888889,MN3,1.0,1.0,1.0,1.0,1.0
26937,6.0002777777777805,37.0,MQ18,0.0,4.0,4.0,0.0,1.0
26777,45.375,101.1,old,6.0,4.0,6.0,1.0,0.6666666666666666
26780,45.37777777777779,101.1,old,3.0,3.0,3.0,1.0,1.0
23938,37.167,-4.0,MQ18,0.0,0.0,1.0,0.0,0.0
23439,38.234,31.012,MN10,0.0,0.0,1.0,0.0,0.0
24762,37.25,-3.25,MN15,0.0,0.0,4.0,0.0,0.0
24776,37.25,-3.25,MN17,0.0,1.0,1.0,0.0,1.0
24768,37.25,-3.25,MN16,1.0,2.0,5.0,0.2,0.4
28153,52.0,105.0,MQ18,3.0,4.0,5.0,0.6,0.8
28152,52.0,105.0,MQ18,2.0,3.0,4.0,0.5,0.75
28149,52.0,105.0,MQ19,4.0,15.0,17.0,0.23529411764705882,0.8823529411764706
28197,51.75,107.3,MQ18,4.0,3.0,9.0,0.4444444444444444,0.3333333333333333
20826,51.75,107.3,MN16,4.0,6.0,12.0,0.3333333333333333,0.5
24751,39.200047,-1.3779828,MN13,2.0,3.0,5.0,0.4,0.6
27945,40.4249,21.8298,MN13,3.0,1.0,4.0,0.75,0.25
27946,40.4249,21.8298,MN13,3.0,1.0,4.0,0.75,0.25
27950,40.4249,21.8298,MN15,0.0,3.0,5.0,0.0,0.6
24641,40.4516,21.7844,MN13,5.0,2.0,6.0,0.8333333333333334,0.3333333333333333
27929,48.4784,9.9122,MN1,3.0,0.0,5.0,0.6,0.0
24530,34.3,117.166666666667,MN15,1.0,1.0,1.0,1.0,1.0
20624,36.984,105.907,MN6,2.0,3.0,4.0,0.5,0.75
24531,37.0,106.0,MN6,3.0,5.0,9.0,0.3333333333333333,0.5555555555555556
24532,37.0,106.0,MN6,3.0,3.0,4.0,0.75,0.75
24533,37.0,106.0,MN6,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
24534,37.0,106.0,MN6,2.0,3.0,5.0,0.4,0.6
24535,37.0,106.0,MN6,1.0,2.0,4.0,0.25,0.5
24536,37.0,106.0,MN6,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333
24101,28.1375,106.82,MQ18,10.0,0.0,14.0,0.7142857142857143,0.0
27668,-27.8833333,137.9,MN16,1.0,1.0,1.0,1.0,1.0
21948,48.55,18.15,MN9,0.0,0.0,1.0,0.0,0.0
26588,34.5166666666667,40.0,MN10,1.0,1.0,1.0,1.0,1.0
24826,41.1333333333333,-1.3833333333333302,MN7-8,0.0,4.0,13.0,0.0,0.3076923076923077
24827,41.1333333333333,-1.3833333333333302,MN7-8,0.0,2.0,8.0,0.0,0.25
21245,41.133,-1.383,MN7-8,1.0,2.0,4.0,0.25,0.5
27278,41.1333333333333,-1.3833333333333302,MN7-8,3.0,7.0,28.0,0.10714285714285714,0.25
24828,41.1333333333333,-1.3833333333333302,MN7-8,2.0,5.0,23.0,0.08695652173913043,0.21739130434782608
23667,16.242,16.258,MN13,19.0,17.0,22.0,0.8636363636363636,0.7727272727272727
24674,41.4262,-1.6737,MN4,3.0,0.0,10.0,0.3,0.0
22365,41.4259,-1.6799,MN4,1.0,0.0,2.0,0.5,0.0
27824,41.4259,-1.6827,MN4,0.0,0.0,1.0,0.0,0.0
22366,41.4274,-1.6804,MN4,0.0,0.0,1.0,0.0,0.0
24691,41.4386,-1.68444444444444,MN5,0.0,1.0,7.0,0.0,0.14285714285714285
27540,40.9354559,0.109912,old,5.0,5.0,5.0,1.0,1.0
21417,41.967,-4.767,MN11,0.0,0.0,1.0,0.0,0.0
21426,41.967,-4.767,MN10,0.0,0.0,1.0,0.0,0.0
21440,41.967,-4.767,MN9,2.0,1.0,5.0,0.4,0.2
21446,41.967,-4.767,MN7-8,0.0,1.0,2.0,0.0,0.5
20055,41.535,2.037,MN10,4.0,6.0,15.0,0.26666666666666666,0.4
24732,41.535,2.037,MN10,3.0,7.0,17.0,0.17647058823529413,0.4117647058823529
20056,41.535,2.037,MN10,1.0,0.0,6.0,0.16666666666666666,0.0
27553,41.472873,0.3348973,old,1.0,1.0,1.0,1.0,1.0
27554,41.472873,0.3348973,old,4.0,4.0,4.0,1.0,1.0
27616,41.472873,0.3348973,MN1,0.0,1.0,3.0,0.0,0.3333333333333333
27555,41.472873,0.3348973,old,2.0,2.0,2.0,1.0,1.0
28073,43.4,11.85,MQ18,0.0,0.0,1.0,0.0,0.0
